"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 28, 2008","5,601.20","5,528.10","5,634.00","5,496.90","-","1.32%"
"Aug 27, 2008","5,528.10","5,470.70","5,540.80","5,434.70","-","1.05%"
"Aug 26, 2008","5,470.70","5,505.60","5,505.60","5,369.30","-","-0.63%"
"Aug 22, 2008","5,505.60","5,370.20","5,505.60","5,368.00","-","2.52%"
"Aug 21, 2008","5,370.20","5,371.80","5,408.00","5,311.40","-","-0.03%"
"Aug 20, 2008","5,371.80","5,320.40","5,384.20","5,320.40","-","0.97%"
"Aug 19, 2008","5,320.40","5,450.20","5,450.20","5,317.10","-","-2.38%"
"Aug 18, 2008","5,450.20","5,454.80","5,498.70","5,425.30","-","-0.08%"
"Aug 15, 2008","5,454.80","5,497.40","5,538.80","5,432.20","-","-0.77%"
"Aug 14, 2008","5,497.40","5,448.60","5,539.60","5,445.60","-","0.90%"
"Aug 13, 2008","5,448.60","5,534.50","5,534.50","5,437.10","-","-1.55%"
"Aug 12, 2008","5,534.50","5,541.80","5,569.20","5,491.30","-","-0.13%"
"Aug 11, 2008","5,541.80","5,489.20","5,541.80","5,477.70","-","0.96%"
"Aug 08, 2008","5,489.20","5,477.50","5,507.20","5,410.80","-","0.21%"
"Aug 07, 2008","5,477.50","5,486.10","5,539.30","5,450.90","-","-0.16%"
"Aug 06, 2008","5,486.10","5,454.50","5,498.60","5,440.10","-","0.58%"
"Aug 05, 2008","5,454.50","5,320.20","5,454.50","5,299.70","-","2.52%"
"Aug 04, 2008","5,320.20","5,354.70","5,414.70","5,310.30","-","-0.64%"
"Aug 01, 2008","5,354.70","5,411.90","5,411.90","5,321.30","-","-1.06%"
"Jul 31, 2008","5,411.90","5,420.70","5,456.10","5,371.30","-","-0.16%"
"Jul 30, 2008","5,420.70","5,319.20","5,435.90","5,319.20","-","1.91%"
"Jul 29, 2008","5,319.20","5,312.60","5,354.60","5,261.40","-","0.12%"
"Jul 28, 2008","5,312.60","5,352.60","5,365.80","5,308.40","-","-0.75%"
"Jul 25, 2008","5,352.60","5,362.30","5,375.20","5,291.40","-","-0.18%"
"Jul 24, 2008","5,362.30","5,449.90","5,463.70","5,345.10","-","-1.61%"
"Jul 23, 2008","5,449.90","5,364.10","5,467.20","5,364.10","-","1.60%"
"Jul 22, 2008","5,364.10","5,404.30","5,404.30","5,282.80","-","-0.74%"
"Jul 21, 2008","5,404.30","5,376.40","5,445.80","5,334.60","-","0.52%"
"Jul 18, 2008","5,376.40","5,286.30","5,376.40","5,216.60","-","1.70%"
"Jul 17, 2008","5,286.30","5,150.60","5,320.50","5,150.60","-","2.63%"
"Jul 16, 2008","5,150.60","5,171.90","5,210.10","5,071.10","-","-0.41%"
"Jul 15, 2008","5,171.90","5,300.40","5,300.40","5,119.00","-","-2.42%"
"Jul 14, 2008","5,300.40","5,261.60","5,373.20","5,261.60","-","0.74%"
"Jul 11, 2008","5,261.60","5,406.80","5,461.80","5,261.60","-","-2.69%"
"Jul 10, 2008","5,406.80","5,529.60","5,529.60","5,392.60","-","-2.22%"
"Jul 09, 2008","5,529.60","5,440.50","5,538.20","5,440.50","-","1.64%"
"Jul 08, 2008","5,440.50","5,512.70","5,512.70","5,358.70","-","-1.31%"
"Jul 07, 2008","5,512.70","5,412.80","5,516.40","5,400.10","-","1.85%"
"Jul 04, 2008","5,412.80","5,476.60","5,490.20","5,394.00","-","-1.16%"
"Jul 03, 2008","5,476.60","5,426.30","5,490.60","5,358.50","-","0.93%"
"Jul 02, 2008","5,426.30","5,479.90","5,566.80","5,426.30","-","-0.98%"
"Jul 01, 2008","5,479.90","5,625.90","5,625.90","5,466.30","-","-2.60%"
"Jun 30, 2008","5,625.90","5,529.90","5,625.90","5,520.20","-","1.74%"
"Jun 27, 2008","5,529.90","5,518.20","5,555.20","5,470.90","-","0.21%"
"Jun 26, 2008","5,518.20","5,666.10","5,666.10","5,518.20","-","-2.61%"
"Jun 25, 2008","5,666.10","5,634.70","5,669.60","5,634.70","-","0.56%"
"Jun 24, 2008","5,634.70","5,667.20","5,693.80","5,581.60","-","-0.57%"
"Jun 23, 2008","5,667.20","5,620.80","5,679.20","5,603.20","-","0.83%"
"Jun 20, 2008","5,620.80","5,708.40","5,731.90","5,597.00","-","-1.53%"
"Jun 19, 2008","5,708.40","5,756.90","5,786.40","5,707.20","-","-0.84%"
"Jun 18, 2008","5,756.90","5,861.90","5,861.90","5,735.40","-","-1.79%"
"Jun 17, 2008","5,861.90","5,794.60","5,930.30","5,794.60","-","1.16%"
"Jun 16, 2008","5,794.60","5,802.80","5,832.60","5,759.60","-","-0.14%"
"Jun 13, 2008","5,802.80","5,790.50","5,818.30","5,719.50","-","0.21%"
"Jun 12, 2008","5,790.50","5,723.30","5,797.80","5,719.80","-","1.17%"
"Jun 11, 2008","5,723.30","5,827.30","5,859.40","5,708.30","-","-1.78%"
"Jun 10, 2008","5,827.30","5,877.60","5,877.60","5,813.40","-","-0.86%"
"Jun 09, 2008","5,877.60","5,906.80","5,938.50","5,869.60","-","-0.49%"
"Jun 06, 2008","5,906.80","5,995.30","6,074.50","5,906.50","-","-1.48%"
"Jun 05, 2008","5,995.30","5,970.10","6,005.10","5,941.00","-","0.42%"
"Jun 04, 2008","5,970.10","6,057.70","6,057.70","5,933.30","-","-1.45%"
"Jun 03, 2008","6,057.70","6,007.60","6,059.00","5,993.30","-","0.83%"
"Jun 02, 2008","6,007.60","6,053.50","6,060.80","5,978.40","-","-0.76%"
"May 30, 2008","6,053.50","6,068.10","6,111.60","6,044.70","-","-0.24%"
"May 29, 2008","6,068.10","6,069.60","6,130.50","6,041.10","-","-0.02%"
"May 28, 2008","6,069.60","6,058.50","6,122.20","6,052.50","-","0.18%"
"May 27, 2008","6,058.50","6,087.30","6,141.70","6,048.70","-","-0.47%"
"May 23, 2008","6,087.30","6,181.60","6,182.90","6,087.30","-","-1.53%"
"May 22, 2008","6,181.60","6,198.10","6,226.20","6,159.40","-","-0.27%"
"May 21, 2008","6,198.10","6,191.60","6,257.30","6,183.50","-","0.10%"
"May 20, 2008","6,191.60","6,376.50","6,376.50","6,191.60","-","-2.90%"
"May 19, 2008","6,376.50","6,304.30","6,377.00","6,302.80","-","1.15%"
"May 16, 2008","6,304.30","6,251.80","6,348.60","6,251.80","-","0.84%"
"May 15, 2008","6,251.80","6,216.00","6,258.50","6,168.80","-","0.58%"
"May 14, 2008","6,216.00","6,211.90","6,253.10","6,167.90","-","0.07%"
"May 13, 2008","6,211.90","6,220.60","6,268.10","6,142.30","-","-0.14%"
"May 12, 2008","6,220.60","6,204.70","6,251.90","6,184.80","-","0.26%"
"May 09, 2008","6,204.70","6,270.80","6,270.80","6,167.60","-","-1.05%"
"May 08, 2008","6,270.80","6,256.50","6,273.30","6,217.00","-","0.16%"
"May 07, 2008","6,261.00","6,215.20","6,275.00","6,214.10","-","0.74%"
"May 06, 2008","6,215.20","6,215.50","6,233.70","6,155.90","-","-0.00%"
"May 02, 2008","6,215.50","6,087.30","6,223.90","6,087.30","-","2.11%"
"May 01, 2008","6,087.30","6,087.30","6,118.20","6,066.00","-","0.00%"
"Apr 30, 2008","6,087.30","6,089.40","6,120.30","6,035.80","-","-0.03%"
"Apr 29, 2008","6,089.40","6,090.40","6,133.50","6,051.60","-","-0.02%"
"Apr 28, 2008","6,090.40","6,091.40","6,134.50","6,083.50","-","-0.02%"
"Apr 25, 2008","6,091.40","6,050.70","6,098.80","6,045.50","-","0.67%"
"Apr 24, 2008","6,050.70","6,083.60","6,083.60","5,951.90","-","-0.54%"
"Apr 23, 2008","6,083.60","6,034.70","6,083.60","5,978.80","-","0.81%"
"Apr 22, 2008","6,034.70","6,053.00","6,072.00","6,007.50","-","-0.30%"
"Apr 21, 2008","6,053.00","6,056.50","6,089.50","6,021.20","-","-0.06%"
"Apr 18, 2008","6,056.50","5,980.40","6,062.10","5,974.30","-","1.27%"
"Apr 17, 2008","5,980.40","6,046.20","6,086.40","5,973.90","-","-1.09%"
"Apr 16, 2008","6,046.20","5,906.90","6,046.20","5,906.90","-","2.36%"
"Apr 15, 2008","5,906.90","5,831.60","5,943.30","5,831.60","-","1.29%"
"Apr 14, 2008","5,831.60","5,895.50","5,895.50","5,827.00","-","-1.08%"
"Apr 11, 2008","5,895.50","5,965.10","6,016.30","5,866.10","-","-1.17%"
"Apr 10, 2008","5,965.10","5,983.90","6,003.20","5,881.90","-","-0.31%"
"Apr 09, 2008","5,983.90","5,990.20","6,015.60","5,947.20","-","-0.11%"
"Apr 08, 2008","5,990.20","6,014.80","6,014.80","5,942.20","-","-0.41%"
"Apr 07, 2008","6,014.80","5,947.10","6,014.80","5,947.10","-","1.14%"
"Apr 04, 2008","5,947.10","5,891.30","5,948.00","5,888.00","-","0.95%"
"Apr 03, 2008","5,891.30","5,915.90","5,935.20","5,864.00","-","-0.42%"
"Apr 02, 2008","5,915.90","5,852.60","5,920.10","5,827.20","-","1.08%"
"Apr 01, 2008","5,852.60","5,702.10","5,865.80","5,670.40","-","2.64%"
"Mar 31, 2008","5,702.10","5,692.90","5,715.10","5,585.60","-","0.16%"
"Mar 28, 2008","5,692.90","5,717.50","5,747.20","5,673.70","-","-0.43%"
"Mar 27, 2008","5,717.50","5,660.40","5,735.00","5,650.90","-","1.01%"
"Mar 26, 2008","5,660.40","5,689.10","5,689.10","5,639.10","-","-0.50%"
"Mar 25, 2008","5,689.10","5,495.20","5,704.30","5,495.20","-","3.53%"
"Mar 20, 2008","5,495.20","5,545.60","5,545.60","5,461.90","-","-0.91%"
"Mar 19, 2008","5,545.60","5,605.80","5,653.60","5,524.80","-","-1.07%"
"Mar 18, 2008","5,605.80","5,414.40","5,610.00","5,414.40","-","3.54%"
"Mar 17, 2008","5,414.40","5,631.70","5,631.70","5,414.40","-","-3.86%"
"Mar 14, 2008","5,631.70","5,692.40","5,782.00","5,595.80","-","-1.07%"
"Mar 13, 2008","5,692.40","5,776.40","5,776.40","5,628.90","-","-1.45%"
"Mar 12, 2008","5,776.40","5,690.40","5,812.70","5,690.40","-","1.51%"
"Mar 11, 2008","5,690.40","5,629.10","5,783.40","5,629.10","-","1.09%"
"Mar 10, 2008","5,629.10","5,699.90","5,718.80","5,616.60","-","-1.24%"
"Mar 07, 2008","5,699.90","5,766.40","5,766.40","5,655.70","-","-1.15%"
"Mar 06, 2008","5,766.40","5,853.50","5,871.10","5,753.10","-","-1.49%"
"Mar 05, 2008","5,853.50","5,767.70","5,860.50","5,763.90","-","1.49%"
"Mar 04, 2008","5,767.70","5,818.60","5,872.90","5,719.80","-","-0.87%"
"Mar 03, 2008","5,818.60","5,884.30","5,884.30","5,770.10","-","-1.12%"
"Feb 29, 2008","5,884.30","5,965.70","5,986.20","5,859.30","-","-1.36%"
"Feb 28, 2008","5,965.70","6,076.50","6,090.80","5,960.30","-","-1.82%"
"Feb 27, 2008","6,076.50","6,087.40","6,104.50","5,989.00","-","-0.18%"
"Feb 26, 2008","6,087.40","5,999.50","6,092.50","5,991.60","-","1.47%"
"Feb 25, 2008","5,999.50","5,888.50","6,011.70","5,888.50","-","1.89%"
"Feb 22, 2008","5,888.50","5,932.20","5,970.90","5,863.80","-","-0.74%"
"Feb 21, 2008","5,932.20","5,893.60","6,004.40","5,893.60","-","0.65%"
"Feb 20, 2008","5,893.60","5,966.90","5,966.90","5,847.40","-","-1.23%"
"Feb 19, 2008","5,966.90","5,946.60","6,033.70","5,884.80","-","3.10%"
"Feb 15, 2008","5,787.60","5,879.30","5,915.00","5,763.50","-","-1.56%"
"Feb 14, 2008","5,879.30","5,880.10","5,938.50","5,859.40","-","-0.01%"
"Feb 13, 2008","5,880.10","5,910.00","5,915.00","5,814.80","-","-0.51%"
"Feb 12, 2008","5,910.00","5,707.70","5,910.00","5,707.70","-","3.54%"
"Feb 11, 2008","5,707.70","5,784.00","5,789.60","5,681.50","-","-1.32%"
"Feb 08, 2008","5,784.00","5,724.10","5,805.30","5,703.10","-","1.05%"
"Feb 07, 2008","5,724.10","5,875.40","5,875.40","5,708.80","-","-2.58%"
"Feb 06, 2008","5,875.40","5,868.00","5,892.60","5,816.40","-","0.13%"
"Feb 05, 2008","5,868.00","6,026.20","6,026.20","5,852.80","-","-2.63%"
"Feb 04, 2008","6,026.20","6,029.20","6,071.30","6,000.20","-","-0.05%"
"Feb 01, 2008","6,029.20","5,879.80","6,044.90","5,879.80","-","2.54%"
"Jan 31, 2008","5,879.80","5,837.30","5,899.50","5,689.40","-","0.73%"
"Jan 30, 2008","5,837.30","5,885.20","5,885.20","5,818.60","-","-0.81%"
"Jan 29, 2008","5,885.20","5,788.90","5,885.20","5,788.90","-","1.66%"
"Jan 28, 2008","5,788.90","5,869.00","5,869.00","5,705.10","-","-1.36%"
"Jan 25, 2008","5,869.00","5,875.80","5,973.30","5,848.50","-","-0.12%"
"Jan 24, 2008","5,875.80","5,609.30","5,882.30","5,609.30","-","4.75%"
"Jan 23, 2008","5,609.30","5,740.10","5,844.90","5,518.30","-","-2.28%"
"Jan 22, 2008","5,740.10","5,578.20","5,764.00","5,338.70","-","2.90%"
"Jan 21, 2008","5,578.20","5,901.70","5,901.70","5,571.00","-","-5.48%"
"Jan 18, 2008","5,901.70","5,902.40","6,030.90","5,856.80","-","-0.01%"
"Jan 17, 2008","5,902.40","5,942.90","6,028.40","5,895.40","-","-0.68%"
"Jan 16, 2008","5,942.90","6,025.60","6,031.50","5,908.50","-","-1.37%"
"Jan 15, 2008","6,025.60","6,215.70","6,215.70","6,025.60","-","-3.06%"
"Jan 14, 2008","6,215.70","6,202.00","6,247.30","6,173.00","-","0.22%"
"Jan 11, 2008","6,202.00","6,222.70","6,251.80","6,147.00","-","-0.33%"
"Jan 10, 2008","6,222.70","6,272.70","6,314.50","6,213.00","-","-0.80%"
"Jan 09, 2008","6,272.70","6,356.50","6,356.50","6,241.80","-","-1.32%"
"Jan 08, 2008","6,356.50","6,335.70","6,399.60","6,335.70","-","0.33%"
"Jan 07, 2008","6,335.70","6,348.50","6,376.50","6,275.20","-","-0.20%"
"Jan 04, 2008","6,348.50","6,479.40","6,534.70","6,333.20","-","-2.02%"
"Jan 03, 2008","6,479.40","6,416.70","6,487.80","6,394.60","-","0.98%"
"Jan 02, 2008","6,416.70","6,456.90","6,512.30","6,402.60","-","-0.62%"
"Dec 31, 2007","6,456.90","6,476.90","6,480.20","6,432.80","-","-0.31%"
"Dec 28, 2007","6,476.90","6,497.80","6,497.80","6,436.80","-","-0.32%"
"Dec 27, 2007","6,497.80","6,479.30","6,504.70","6,468.40","-","0.29%"
"Dec 24, 2007","6,479.30","6,434.10","6,485.60","6,431.20","-","0.70%"
"Dec 21, 2007","6,434.10","6,345.60","6,451.80","6,345.60","-","1.39%"
"Dec 20, 2007","6,345.60","6,284.50","6,367.70","6,284.50","-","0.97%"
"Dec 19, 2007","6,284.50","6,279.30","6,319.10","6,251.80","-","0.08%"
"Dec 18, 2007","6,279.30","6,277.80","6,344.30","6,254.50","-","0.02%"
"Dec 17, 2007","6,277.80","6,397.00","6,397.00","6,264.30","-","-1.86%"
"Dec 14, 2007","6,397.00","6,364.20","6,426.20","6,336.70","-","0.52%"
"Dec 13, 2007","6,364.20","6,559.80","6,559.80","6,364.20","-","-2.98%"
"Dec 12, 2007","6,559.80","6,536.90","6,610.90","6,429.50","-","0.35%"
"Dec 11, 2007","6,536.90","6,565.40","6,597.50","6,513.40","-","-0.43%"
"Dec 10, 2007","6,565.40","6,554.90","6,596.70","6,523.70","-","0.16%"
"Dec 07, 2007","6,554.90","6,485.60","6,577.80","6,485.60","-","1.07%"
"Dec 06, 2007","6,485.60","6,493.80","6,591.80","6,437.80","-","-0.13%"
"Dec 05, 2007","6,493.80","6,315.20","6,493.80","6,315.20","-","2.83%"
"Dec 04, 2007","6,315.20","6,386.60","6,398.20","6,289.30","-","-1.12%"
"Dec 03, 2007","6,386.60","6,432.50","6,456.10","6,379.90","-","-0.71%"
"Nov 30, 2007","6,432.50","6,349.10","6,455.80","6,334.00","-","1.31%"
"Nov 29, 2007","6,349.10","6,306.20","6,363.50","6,273.40","-","0.68%"
"Nov 28, 2007","6,306.20","6,140.70","6,307.40","6,109.60","-","2.70%"
"Nov 27, 2007","6,140.70","6,180.50","6,197.10","6,061.80","-","-0.64%"
"Nov 26, 2007","6,180.50","6,262.10","6,307.80","6,180.50","-","-1.30%"
"Nov 23, 2007","6,262.10","6,155.30","6,262.10","6,153.60","-","1.74%"
"Nov 22, 2007","6,155.30","6,070.90","6,155.30","6,026.90","-","1.39%"
"Nov 21, 2007","6,070.90","6,226.50","6,226.50","6,041.80","-","-2.50%"
"Nov 20, 2007","6,226.50","6,120.80","6,227.70","6,078.70","-","1.73%"
"Nov 19, 2007","6,120.80","6,291.20","6,331.70","6,120.80","-","-2.71%"
"Nov 16, 2007","6,291.20","6,359.60","6,359.60","6,283.90","-","-1.08%"
"Nov 15, 2007","6,359.60","6,432.10","6,465.40","6,335.50","-","-1.13%"
"Nov 14, 2007","6,432.10","6,362.40","6,460.80","6,362.40","-","1.10%"
"Nov 13, 2007","6,362.40","6,337.90","6,387.40","6,279.70","-","0.39%"
"Nov 12, 2007","6,337.90","6,304.90","6,365.20","6,268.60","-","0.52%"
"Nov 09, 2007","6,304.90","6,381.90","6,442.90","6,268.90","-","-1.21%"
"Nov 08, 2007","6,381.90","6,385.10","6,432.30","6,290.30","-","-0.05%"
"Nov 07, 2007","6,385.10","6,474.90","6,519.20","6,381.30","-","-1.39%"
"Nov 06, 2007","6,474.90","6,461.40","6,512.10","6,456.40","-","0.21%"
"Nov 05, 2007","6,461.40","6,530.60","6,530.60","6,420.40","-","-1.06%"
"Nov 02, 2007","6,530.60","6,586.10","6,586.10","6,483.40","-","-0.84%"
"Nov 01, 2007","6,586.10","6,721.60","6,723.70","6,549.70","-","-2.02%"
"Oct 31, 2007","6,721.60","6,659.00","6,721.60","6,636.90","-","0.94%"
"Oct 30, 2007","6,659.00","6,706.00","6,706.00","6,653.80","-","-0.70%"
"Oct 29, 2007","6,706.00","6,661.30","6,726.90","6,661.30","-","0.67%"
"Oct 26, 2007","6,661.30","6,576.30","6,684.10","6,567.10","-","1.29%"
"Oct 25, 2007","6,576.30","6,482.00","6,587.60","6,482.00","-","1.45%"
"Oct 24, 2007","6,482.00","6,514.00","6,550.90","6,460.90","-","-0.49%"
"Oct 23, 2007","6,514.00","6,459.30","6,562.70","6,459.30","-","0.85%"
"Oct 22, 2007","6,459.30","6,527.90","6,527.90","6,413.40","-","-1.05%"
"Oct 19, 2007","6,527.90","6,609.40","6,615.80","6,523.60","-","-1.23%"
"Oct 18, 2007","6,609.40","6,677.70","6,722.00","6,584.90","-","-1.02%"
"Oct 17, 2007","6,677.70","6,614.30","6,690.50","6,594.90","-","0.96%"
"Oct 16, 2007","6,614.30","6,644.50","6,644.50","6,596.30","-","-0.45%"
"Oct 15, 2007","6,644.50","6,730.70","6,751.70","6,632.10","-","-1.28%"
"Oct 12, 2007","6,730.70","6,724.50","6,730.70","6,660.00","-","0.09%"
"Oct 11, 2007","6,724.50","6,633.00","6,730.10","6,633.00","-","1.38%"
"Oct 10, 2007","6,633.00","6,615.40","6,633.00","6,587.70","-","0.27%"
"Oct 09, 2007","6,615.40","6,540.90","6,625.30","6,527.50","-","1.14%"
"Oct 08, 2007","6,540.90","6,595.80","6,605.60","6,540.90","-","-0.83%"
"Oct 05, 2007","6,595.80","6,547.90","6,605.10","6,547.90","-","0.73%"
"Oct 04, 2007","6,547.90","6,535.20","6,593.30","6,507.20","-","0.19%"
"Oct 03, 2007","6,535.20","6,500.40","6,542.80","6,495.00","-","0.54%"
"Oct 02, 2007","6,500.40","6,506.20","6,567.00","6,489.60","-","-0.09%"
"Oct 01, 2007","6,506.20","6,466.80","6,514.50","6,419.20","-","0.61%"
"Sep 28, 2007","6,466.80","6,486.40","6,500.40","6,411.80","-","-0.30%"
"Sep 27, 2007","6,486.40","6,433.00","6,508.00","6,433.00","-","0.83%"
"Sep 26, 2007","6,433.00","6,396.90","6,484.40","6,396.90","-","0.56%"
"Sep 25, 2007","6,396.90","6,465.90","6,465.90","6,367.00","-","-1.07%"
"Sep 24, 2007","6,465.90","6,456.70","6,494.20","6,437.30","-","0.14%"
"Sep 21, 2007","6,456.70","6,429.00","6,481.60","6,409.90","-","0.43%"
"Sep 20, 2007","6,429.00","6,460.00","6,460.00","6,395.10","-","-0.48%"
"Sep 19, 2007","6,460.00","6,283.30","6,512.40","6,283.30","-","2.81%"
"Sep 18, 2007","6,283.30","6,182.80","6,298.50","6,158.80","-","1.63%"
"Sep 17, 2007","6,182.80","6,289.30","6,289.30","6,168.00","-","-1.69%"
"Sep 14, 2007","6,289.30","6,363.90","6,363.90","6,209.10","-","-1.17%"
"Sep 13, 2007","6,363.90","6,306.20","6,374.50","6,280.20","-","0.91%"
"Sep 12, 2007","6,306.20","6,280.70","6,317.10","6,232.00","-","0.41%"
"Sep 11, 2007","6,280.70","6,134.10","6,280.70","6,134.10","-","2.39%"
"Sep 10, 2007","6,134.10","6,191.20","6,232.10","6,123.10","-","-0.92%"
"Sep 07, 2007","6,191.20","6,313.30","6,342.70","6,179.10","-","-1.93%"
"Sep 06, 2007","6,313.30","6,270.70","6,327.30","6,217.50","-","0.68%"
"Sep 05, 2007","6,270.70","6,376.80","6,390.50","6,264.50","-","-1.66%"
"Sep 04, 2007","6,376.80","6,315.20","6,378.00","6,274.90","-","0.98%"
"Sep 03, 2007","6,315.20","6,303.30","6,334.40","6,303.20","-","0.19%"
"Aug 31, 2007","6,303.30","6,212.00","6,309.50","6,212.00","-","1.47%"
"Aug 30, 2007","6,212.00","6,132.20","6,220.80","6,122.50","-","1.30%"
"Aug 29, 2007","6,132.20","6,102.20","6,137.90","6,056.50","-","0.49%"
"Aug 28, 2007","6,102.20","6,220.10","6,220.10","6,083.90","-","-1.90%"
"Aug 24, 2007","6,220.10","6,196.90","6,232.20","6,182.40","-","0.37%"
"Aug 23, 2007","6,196.90","6,196.00","6,287.20","6,194.40","-","0.01%"
"Aug 22, 2007","6,196.00","6,086.10","6,196.60","6,086.10","-","1.81%"
"Aug 21, 2007","6,086.10","6,078.70","6,118.90","6,031.80","-","0.12%"
"Aug 20, 2007","6,078.70","6,064.20","6,163.40","6,064.20","-","0.24%"
"Aug 17, 2007","6,064.20","5,858.90","6,134.00","5,821.70","-","3.50%"
"Aug 16, 2007","5,858.90","6,109.30","6,109.30","5,858.90","-","-4.10%"
"Aug 15, 2007","6,109.30","6,143.50","6,143.50","6,041.70","-","-0.56%"
"Aug 14, 2007","6,143.50","6,219.00","6,264.90","6,132.20","-","-1.21%"
"Aug 13, 2007","6,219.00","6,038.30","6,237.80","6,038.30","-","2.99%"
"Aug 10, 2007","6,038.30","6,271.20","6,271.20","6,038.30","-","-3.71%"
"Aug 09, 2007","6,271.20","6,393.90","6,393.90","6,228.00","-","-1.92%"
"Aug 08, 2007","6,393.90","6,308.80","6,406.30","6,308.80","-","1.35%"
"Aug 07, 2007","6,308.80","6,189.10","6,308.80","6,189.10","-","1.93%"
"Aug 06, 2007","6,189.10","6,224.30","6,245.90","6,161.50","-","-0.57%"
"Aug 03, 2007","6,224.30","6,300.30","6,333.50","6,212.20","-","-1.21%"
"Aug 02, 2007","6,300.30","6,250.60","6,319.30","6,250.60","-","0.80%"
"Aug 01, 2007","6,250.60","6,360.10","6,360.10","6,187.20","-","-1.72%"
"Jul 31, 2007","6,360.10","6,206.10","6,361.10","6,206.10","-","2.48%"
"Jul 30, 2007","6,206.10","6,215.20","6,256.50","6,186.20","-","-0.15%"
"Jul 27, 2007","6,215.20","6,251.20","6,315.20","6,192.30","-","-0.58%"
"Jul 26, 2007","6,251.20","6,454.30","6,474.70","6,251.20","-","-3.15%"
"Jul 25, 2007","6,454.30","6,498.70","6,533.60","6,436.70","-","-0.68%"
"Jul 24, 2007","6,498.70","6,624.40","6,624.40","6,498.70","-","-1.90%"
"Jul 23, 2007","6,624.40","6,585.20","6,624.40","6,583.50","-","0.60%"
"Jul 20, 2007","6,585.20","6,640.20","6,674.30","6,580.00","-","-0.83%"
"Jul 19, 2007","6,640.20","6,567.10","6,658.80","6,567.10","-","1.11%"
"Jul 18, 2007","6,567.10","6,659.10","6,659.10","6,567.10","-","-1.38%"
"Jul 17, 2007","6,659.10","6,697.70","6,698.50","6,628.10","-","-0.58%"
"Jul 16, 2007","6,697.70","6,716.70","6,735.80","6,679.20","-","-0.28%"
"Jul 13, 2007","6,716.70","6,697.70","6,754.10","6,697.70","-","0.28%"
"Jul 12, 2007","6,697.70","6,615.10","6,697.70","6,594.70","-","1.25%"
"Jul 11, 2007","6,615.10","6,630.90","6,630.90","6,574.20","-","-0.24%"
"Jul 10, 2007","6,630.90","6,712.70","6,734.30","6,620.50","-","-1.22%"
"Jul 09, 2007","6,712.70","6,690.10","6,725.90","6,690.10","-","0.34%"
"Jul 06, 2007","6,690.10","6,635.20","6,690.40","6,635.20","-","0.83%"
"Jul 05, 2007","6,635.20","6,673.10","6,691.80","6,625.80","-","-0.57%"
"Jul 04, 2007","6,673.10","6,639.80","6,682.90","6,639.80","-","0.50%"
"Jul 03, 2007","6,639.80","6,590.60","6,645.30","6,590.60","-","0.75%"
"Jul 02, 2007","6,590.60","6,607.90","6,612.80","6,570.50","-","-0.26%"
"Jun 29, 2007","6,607.90","6,571.30","6,607.90","6,519.60","-","0.56%"
"Jun 28, 2007","6,571.30","6,527.60","6,575.50","6,527.60","-","0.67%"
"Jun 27, 2007","6,527.60","6,559.30","6,559.30","6,496.40","-","-0.48%"
"Jun 26, 2007","6,559.30","6,588.40","6,593.50","6,539.90","-","-0.44%"
"Jun 25, 2007","6,588.40","6,567.40","6,591.40","6,522.30","-","0.32%"
