,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
104,1.71,1.69,-0.18999994,REGULAR,SPY180921C00288000,USD,1537488000,0.10486734985351562,False,1.69,1529352786,10467,-10.1063795,288.0,681
105,1.46,1.44,-0.28999996,REGULAR,SPY180921C00289000,USD,1537488000,0.10321941711425779,False,1.38,1529348401,7397,-17.365269,289.0,559
106,1.24,1.22,-0.26999998,REGULAR,SPY180921C00290000,USD,1537488000,0.10169355346679687,False,1.15,1529350895,26867,-19.014084,290.0,1268
107,1.05,1.03,-0.24000001,REGULAR,SPY180921C00291000,USD,1537488000,0.10035079345703124,False,0.99,1529350747,31243,-19.512196,291.0,229
108,0.9,0.88,-0.120000005,REGULAR,SPY180921C00292000,USD,1537488000,0.09961837890625,False,0.87,1529352209,13282,-12.121212,292.0,535
109,0.77,0.75,-0.089999974,REGULAR,SPY180921C00293000,USD,1537488000,0.09906906799316406,False,0.74,1529342532,3657,-10.84337,293.0,285
110,0.66,0.64,-0.100000024,REGULAR,SPY180921C00294000,USD,1537488000,0.098641826171875,False,0.65,1529352850,7798,-13.333337,294.0,267
111,0.57,0.54,-0.15000004,REGULAR,SPY180921C00295000,USD,1537488000,0.09858079162597656,False,0.51,1529350330,38385,-22.727278,295.0,4015
112,0.49,0.47,-0.16999999,REGULAR,SPY180921C00296000,USD,1537488000,0.09845872253417969,False,0.46,1529341604,28788,-26.984125,296.0,2
113,0.43,0.4,-0.030000001,REGULAR,SPY180921C00297000,USD,1537488000,0.09888596435546876,False,0.41,1529352209,17572,-6.818182,297.0,3
114,0.37,0.35,-0.050000012,REGULAR,SPY180921C00298000,USD,1537488000,0.09888596435546876,False,0.35,1529342596,14612,-12.500003,298.0,2
115,0.33,0.31,-0.06999999,REGULAR,SPY180921C00299000,USD,1537488000,0.09974044799804688,False,0.31,1529338756,3264,-18.421051,299.0,245
116,0.29,0.27,-0.03999999,REGULAR,SPY180921C00300000,USD,1537488000,0.10022872436523436,False,0.28,1529346677,139753,-12.499998,300.0,334
117,0.22,0.2,0.0,REGULAR,SPY180921C00301000,USD,1537488000,0.09803148071289064,False,0.24,1529337390,5467,0.0,301.0,1
118,0.2,0.18,-0.030000001,REGULAR,SPY180921C00302000,USD,1537488000,0.09925217163085936,False,0.19,1529425389,3601,-13.636364,302.0,1
119,0.23,0.21,-0.060000017,REGULAR,SPY180921C00303000,USD,1537488000,0.10474528076171874,False,0.21,1529072189,1837,-22.222229,303.0,1714
120,0.23,0.21,0.03999999,REGULAR,SPY180921C00304000,USD,1537488000,0.10767493896484376,False,0.22,1528473838,376,22.222216,304.0,7
121,0.18,0.16,-0.040000007,REGULAR,SPY180921C00305000,USD,1537488000,0.10596597167968749,False,0.16,1529337518,130814,-20.000004,305.0,193
122,0.13,0.12,0.0,REGULAR,SPY180921C00306000,USD,1537488000,0.10303631347656249,False,0.14,1529337392,935,0.0,306.0,717
123,0.2,0.16,0.00999999,REGULAR,SPY180921C00307000,USD,1537488000,0.11353425537109374,False,0.19,1528903971,2180,5.55555,307.0,940
124,0.15,0.13,0.0,REGULAR,SPY180921C00308000,USD,1537488000,0.11084873535156249,False,0.15,1528997647,804,0.0,308.0,22
125,0.13,0.12,-0.030000009,REGULAR,SPY180921C00309000,USD,1537488000,0.11109287353515623,False,0.12,1529092347,710,-20.000004,309.0,248
126,0.12,0.11,-0.040000007,REGULAR,SPY180921C00310000,USD,1537488000,0.11231356445312499,False,0.11,1529092329,8527,-26.666672,310.0,1042
127,0.14,0.11,0.0,REGULAR,SPY180921C00311000,USD,1537488000,0.1176846044921875,False,0.11,1528747194,1440,0.0,311.0,5
128,0.13,0.1,0.08,REGULAR,SPY180921C00312000,USD,1537488000,0.11890529541015624,False,0.13,1528473837,202,159.99998,312.0,6
129,0.1,0.08,-0.030000001,REGULAR,SPY180921C00313000,USD,1537488000,0.1167080517578125,False,0.08,1529087097,162,-27.272728,313.0,306
130,0.11,0.09,0.030000001,REGULAR,SPY180921C00314000,USD,1537488000,0.12085840087890626,False,0.11,1528473837,1779,37.500004,314.0,6
131,0.09,0.07,0.0,REGULAR,SPY180921C00315000,USD,1537488000,0.11988184814453123,False,0.1,1529003927,19091,0.0,315.0,100
132,0.1,0.07,0.030000001,REGULAR,SPY180921C00316000,USD,1537488000,0.124032197265625,False,0.1,1528473837,94,42.857143,316.0,6
133,0.09,0.07,0.030000005,REGULAR,SPY180921C00317000,USD,1537488000,0.12476461181640625,False,0.09,1528473837,67,50.00001,317.0,6
134,0.09,0.06,0.030000005,REGULAR,SPY180921C00318000,USD,1537488000,0.12696185546875,False,0.09,1528473837,48,50.00001,318.0,6
135,0.09,0.06,0.040000003,REGULAR,SPY180921C00319000,USD,1537488000,0.1294032373046875,False,0.09,1528473837,56,80.00001,319.0,6
136,0.08,0.05,0.0,REGULAR,SPY180921C00320000,USD,1537488000,0.129891513671875,False,0.06,1528477091,9992,0.0,320.0,7
137,0.08,0.05,0.029999997,REGULAR,SPY180921C00321000,USD,1537488000,0.13208875732421876,False,0.08,1528473837,44,59.999996,321.0,6
138,0.07,0.04,0.029999997,REGULAR,SPY180921C00322000,USD,1537488000,0.13233289550781252,False,0.08,1528473837,36,59.999996,322.0,6
139,0.07,0.04,0.010000002,REGULAR,SPY180921C00323000,USD,1537488000,0.13428600097656251,False,0.07,1528473837,37,16.66667,323.0,6
140,0.07,0.04,0.030000001,REGULAR,SPY180921C00324000,USD,1537488000,0.13672738281250002,False,0.07,1528473837,36,75.00001,324.0,6
141,0.06,0.03,0.0,REGULAR,SPY180921C00325000,USD,1537488000,0.1362391064453125,False,0.04,1528833069,3496,0.0,325.0,50
142,0.04,0.03,0.0,REGULAR,SPY180921C00326000,USD,1537488000,0.131844619140625,False,0.03,1528985563,35,0.0,326.0,1
143,0.04,0.03,0.0,REGULAR,SPY180921C00327000,USD,1537488000,0.133797724609375,False,0.05,1528999577,35,0.0,327.0,6
