,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
97,98.0,95.35,0.0,REGULAR,AMZN180921P01740000,USD,1537488000,0.2527578692245483,True,95.09,1529003794,177,0.0,1740.0,8
98,103.2,100.35,2.75,REGULAR,AMZN180921P01750000,USD,1537488000,0.2515181050109863,True,102.55,1529091524,29,2.755511,1750.0,19
99,105.2,104.45,-4.0,REGULAR,AMZN180921P01760000,USD,1537488000,0.2406463265228271,True,104.5,1529330031,36,-3.686636,1760.0,1
100,115.05,111.85,-7.5200043,REGULAR,AMZN180921P01770000,USD,1537488000,0.25167069137573245,True,112.31,1529071366,13,-6.275561,1770.0,12
101,120.2,117.8,-19.399994,REGULAR,AMZN180921P01780000,USD,1537488000,0.24877917976379396,True,119.0,1529090769,47,-14.017338,1780.0,2
102,133.25,132.15,0.0,REGULAR,AMZN180921P01790000,USD,1537488000,0.2683178637695312,True,138.7,1528812546,16,0.0,1790.0,2
103,133.1,130.05,7.4800034,REGULAR,AMZN180921P01800000,USD,1537488000,0.249030947265625,True,134.35,1529069991,56,5.895801,1800.0,9
104,146.2,142.75,-0.05000305,REGULAR,AMZN180921P01820000,USD,1537488000,0.24796284271240232,True,144.3,1529090769,12,-0.034640145,1820.0,2
105,154.9,153.6,-9.479996,REGULAR,AMZN180921P01840000,USD,1537488000,0.23092657508850098,True,167.02,1529328604,36,-5.3711023,1840.0,1
106,169.3,167.4,8.320007,REGULAR,AMZN180921P01860000,USD,1537488000,0.2292786423492432,True,181.02,1529328604,67,4.8176074,1860.0,1
107,405.1,400.1,0.0,REGULAR,AMZN180921P01880000,USD,1537488000,0.8710225605392456,True,346.85,1521731769,16,0.0,1880.0,2
108,264.55,261.65,0.0,REGULAR,AMZN180921P01900000,USD,1537488000,0.4359645027160644,True,274.15,1527782502,34,0.0,1900.0,2
109,286.0,277.65,0.0,REGULAR,AMZN180921P01920000,USD,1537488000,0.45750969741821296,True,295.83,1527774019,32,0.0,1920.0,5
110,501.0,496.0,0.0,REGULAR,AMZN180921P01940000,USD,1537488000,1.028218359909058,True,658.75,1518196568,8,0.0,1940.0,1
111,264.45,261.9,0.0,REGULAR,AMZN180921P01960000,USD,1537488000,0.28491163093566885,True,270.25,1528815759,89,0.0,1960.0,3
112,373.0,368.0,0.0,REGULAR,AMZN180921P01980000,USD,1537488000,0.5803874969482423,True,399.8,1527001249,39,0.0,1980.0,80
113,293.1,288.1,-0.8500061,REGULAR,AMZN180921P02000000,USD,1537488000,0.26068091621398926,True,288.75,1529076997,14,-0.29351038,2000.0,5
114,515.45,510.45,0.0,REGULAR,AMZN180921P02100000,USD,1537488000,0.7383449017333983,True,638.0,1524684479,17,0.0,2100.0,15
115,791.45,786.45,0.0,REGULAR,AMZN180921P02200000,USD,1537488000,1.316768247718811,True,794.6,1522676683,0,0.0,2200.0,11
