,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
107,5.83,5.77,0.19000006,REGULAR,SPY180921P00276000,USD,1537488000,0.11200839172363279,False,5.91,1529092364,12410,3.3216794,276.0,10894
108,6.19,6.12,0.07999992,REGULAR,SPY180921P00277000,USD,1537488000,0.10956700988769531,False,6.21,1529092724,3155,1.3050559,277.0,571
109,6.56,6.5,0.21000004,REGULAR,SPY180921P00278000,USD,1537488000,0.10685097259521485,True,6.65,1529092502,13460,3.2608702,278.0,1176
110,6.97,6.9,-0.009999752,REGULAR,SPY180921P00279000,USD,1537488000,0.1043790734863281,True,6.88,1529087396,4635,-0.14513429,279.0,1359
111,7.41,7.34,0.34000015,REGULAR,SPY180921P00280000,USD,1537488000,0.10193769165039063,True,7.55,1529092394,18562,4.715675,280.0,1805
112,7.87,7.8,0.17000008,REGULAR,SPY180921P00281000,USD,1537488000,0.09934372344970702,True,7.83,1529087971,2941,2.2193222,281.0,2770
113,8.37,8.3,0.6300001,REGULAR,SPY180921P00282000,USD,1537488000,0.09687182434082033,True,8.8,1529075138,5582,7.711139,282.0,2859
114,8.91,8.84,0.44000053,REGULAR,SPY180921P00283000,USD,1537488000,0.09452199432373048,True,9.42,1529074841,2130,4.8997836,283.0,396
115,9.48,9.4,0.37000084,REGULAR,SPY180921P00284000,USD,1537488000,0.09211112976074219,True,9.6,1529086873,1280,4.008677,284.0,130
116,10.09,10.01,0.17999935,REGULAR,SPY180921P00285000,USD,1537488000,0.08979181701660156,True,9.99,1529088526,2245,1.8348558,285.0,287
117,10.73,10.65,0.14000034,REGULAR,SPY180921P00286000,USD,1537488000,0.08731991790771486,True,11.39,1529085853,1006,1.2444475,286.0,642
118,11.41,11.33,0.6300001,REGULAR,SPY180921P00287000,USD,1537488000,0.08493957061767579,True,12.08,1529085447,903,5.5021844,287.0,326
119,12.24,11.96,0.35999966,REGULAR,SPY180921P00288000,USD,1537488000,0.08548888153076173,True,12.28,1529090134,540,3.0201313,288.0,87
120,13.0,12.71,0.97000027,REGULAR,SPY180921P00289000,USD,1537488000,0.08359681060791017,True,13.72,1529072253,147,7.6078453,289.0,139
121,13.79,13.49,0.6499996,REGULAR,SPY180921P00290000,USD,1537488000,0.08167422241210939,True,14.2,1529086540,2629,4.797045,290.0,213
122,14.6,14.3,0.0,REGULAR,SPY180921P00291000,USD,1537488000,0.07935490966796876,True,14.26,1528999479,22,0.0,291.0,2
123,15.45,15.14,0.20999908,REGULAR,SPY180921P00292000,USD,1537488000,0.07740180419921877,True,16.22,1529072211,48,1.3116745,292.0,18
124,16.63,16.08,0.0,REGULAR,SPY180921P00293000,USD,1537488000,0.0882049188232422,True,19.36,1528130000,134,0.0,293.0,180
125,17.22,16.89,0.5799999,REGULAR,SPY180921P00294000,USD,1537488000,0.07312938598632812,True,17.19,1529092097,177,3.4918718,294.0,4
