caldt,vwretd,totval,spindx
20000608,-0.007096,12350649900.00,1461.67
20000609,-0.003281,12310039600.00,1456.95
20000612,-0.007719,12214795400.00,1446.00
20000613,0.016449,12420464300.00,1469.44
20000614,0.000881,12430866200.00,1470.54
20000615,0.005811,12461990400.00,1478.73
20000616,-0.009541,12351106300.00,1464.46
20000619,0.015042,12541957800.00,1486.00
20000620,-0.006659,12456279900.00,1475.95
20000621,0.002097,12496509900.00,1479.13
20000622,-0.018218,12268425000.00,1452.18
20000623,-0.007393,12179807700.00,1441.48
20000626,0.009739,12305799500.00,1455.31
20000627,-0.003335,12264762000.00,1450.55
20000628,0.003403,12304822700.00,1454.82
20000629,-0.008666,12211405700.00,1442.39
20000630,0.008580,12344652100.00,1454.60
20000703,0.009827,12455187000.00,1469.54
20000705,-0.016173,12250398900.00,1446.23
20000706,0.007423,12436972000.00,1456.67
20000707,0.015319,12627366300.00,1478.90
20000710,-0.002222,12599304000.00,1475.62
20000711,0.003459,12642460100.00,1480.88
20000712,0.008432,12748301900.00,1492.92
20000713,0.001894,12771925400.00,1495.84
20000714,0.009428,12892322300.00,1509.98
20000717,0.000541,12900732900.00,1510.49
20000718,-0.011055,12757999400.00,1493.74
20000719,-0.007859,12657143000.00,1481.96
20000720,0.009351,12775461500.00,1495.57
20000721,-0.010021,12647449900.00,1480.19
20000724,-0.010667,12511881700.00,1464.29
20000725,0.007075,12600384300.00,1474.47
20000726,-0.015004,12411144100.00,1452.42
20000727,-0.001627,12470087600.00,1449.62
20000728,-0.020448,12214639400.00,1419.89
20000731,0.007756,12315569400.00,1430.83
20000801,0.005080,12378523500.00,1438.10
20000802,0.000497,12386157300.00,1438.70
20000803,0.009792,12501224400.00,1452.56
20000804,0.007225,12590862800.00,1462.93
20000807,0.011263,12732476200.00,1479.32
20000808,0.002618,12764925200.00,1482.80
20000809,-0.006626,12683396200.00,1472.87
20000810,-0.008702,12571349300.00,1460.25
20000811,0.008185,12673920800.00,1471.84
20000814,0.013383,12843120700.00,1491.56
20000815,-0.004891,12780294300.00,1484.43
20000816,-0.002881,12741888300.00,1479.85
20000817,0.010768,12878929000.00,1496.07
20000818,-0.002984,12840070900.00,1491.72
20000821,0.005288,12913183100.00,1499.48
20000822,-0.000792,12902929200.00,1498.13
20000823,0.005313,12970542900.00,1505.97
20000824,0.001704,12992666000.00,1508.31
20000825,-0.001305,12981222900.00,1506.45
20000828,0.005277,13049549000.00,1514.09
20000829,-0.002604,13014585500.00,1509.84
20000830,-0.004400,12961124500.00,1502.59
20000831,0.009986,13106687900.00,1517.68
20000901,0.002094,13135032700.00,1520.77
20000905,-0.008970,13017256300.00,1507.08
20000906,-0.010056,12885169200.00,1492.25
20000907,0.007092,12976176100.00,1502.51
20000908,-0.005290,12913922300.00,1494.50
20000911,-0.003522,12868283600.00,1489.26
20000912,-0.004889,12806805100.00,1481.99
20000913,0.002464,12835576100.00,1484.91
20000914,-0.002677,12800989100.00,1480.87
20000915,-0.010280,12669367800.00,1465.81
20000918,-0.014178,12489510000.00,1444.51
20000919,0.010489,12620479700.00,1459.90
20000920,-0.005506,12589141800.00,1451.34
20000921,-0.002451,12557977300.00,1449.05
20000922,0.000876,12563016000.00,1448.72
20000925,-0.006833,12477177000.00,1439.03
20000926,-0.008219,12374596900.00,1427.21
20000927,-0.000572,12365788200.00,1426.57
20000928,0.021732,12634435800.00,1458.29
20000929,-0.014369,12457313900.00,1436.51
20001002,-0.000038,12459322200.00,1436.23
20001003,-0.007258,12363597200.00,1426.46
20001004,0.005245,12426718600.00,1434.32
20001005,0.002105,12450600300.00,1436.28
20001006,-0.018840,12216016500.00,1408.99
20001009,-0.005590,12147734000.00,1402.03
20001010,-0.011521,12007239900.00,1387.02
20001011,-0.015350,11822321900.00,1364.59
20001012,-0.026515,11508595100.00,1329.78
20001013,0.034524,11905934200.00,1374.17
20001016,0.000466,11911615300.00,1374.62
20001017,-0.017900,11698402900.00,1349.97
20001018,-0.005673,11638927800.00,1342.13
20001019,0.034935,12045429800.00,1388.76
20001020,0.005780,12115053400.00,1396.93
20001023,-0.000939,12100260400.00,1395.78
20001024,0.001801,12121958600.00,1398.13
20001025,-0.023770,11833601200.00,1364.90
20001026,-0.000038,11835733200.00,1364.44
20001027,0.011125,11974088900.00,1379.58
20001030,0.014031,12141089600.00,1398.66
20001031,0.022132,12421438000.00,1429.40
20001101,-0.005860,12347558100.00,1421.22
20001102,0.005507,12415083000.00,1428.32
20001103,-0.000844,12405567400.00,1426.69
20001106,0.003895,12451802400.00,1432.19
20001107,-0.000037,12451051700.00,1431.87
20001108,-0.015932,12251555500.00,1409.28
20001109,-0.006307,12172328500.00,1400.14
20001110,-0.024793,11870536000.00,1365.98
20001113,-0.010700,11742328100.00,1351.26
20001114,0.023809,12021436300.00,1382.95
20001115,0.004871,12078442200.00,1389.81
20001116,-0.012698,11924710700.00,1372.32
20001117,-0.003303,11891138100.00,1367.72
20001120,-0.018191,11674740900.00,1342.62
20001121,0.003521,11715010300.00,1347.35
20001122,-0.018706,11496031200.00,1322.36
20001124,0.015230,11672494600.00,1341.77
20001127,0.005074,11731619100.00,1348.97
20001128,-0.009687,11616793100.00,1336.09
20001129,0.004785,11669211800.00,1341.93
20001130,-0.020141,11451279300.00,1314.95
20001201,0.000234,11458517300.00,1315.23
20001204,0.007385,11542218000.00,1324.97
20001205,0.039589,12005020600.00,1376.54
20001206,-0.018185,11784369100.00,1351.46
20001207,-0.005831,11715321400.00,1343.55
20001208,0.019867,11947977200.00,1369.89
20001211,0.007685,12070258300.00,1380.20
20001212,-0.006893,12014238800.00,1371.18
20001213,-0.008274,11912322400.00,1359.99
20001214,-0.013829,11742646700.00,1340.93
20001215,-0.021747,11487238300.00,1312.15
20001218,0.008306,11582485600.00,1322.74
20001219,-0.013216,11429248900.00,1305.60
20001220,-0.031229,11071697500.00,1264.74
20001221,0.008053,11160750500.00,1274.86
20001222,0.024469,11432983900.00,1305.97
20001226,0.007053,11513612900.00,1315.19
20001227,0.010715,11634340900.00,1328.92
20001228,0.004048,11681520700.00,1334.22
20001229,-0.010411,11565398900.00,1320.28
20010102,-0.028371,11263139600.00,1283.27
20010103,0.050591,11831424800.00,1347.56
20010104,-0.010667,11705061700.00,1333.34
20010105,-0.026591,11393745100.00,1298.35
20010108,-0.001724,11371709200.00,1295.86
20010109,0.004094,11417845900.00,1300.80
20010110,0.009595,11526453400.00,1313.27
20010111,0.010237,11645245400.00,1326.82
20010112,-0.006454,11568786200.00,1318.32
20010116,0.006371,11648139700.00,1326.65
20010117,0.002163,11672674200.00,1329.47
20010118,0.014016,11836154800.00,1347.97
20010119,-0.004101,11787594100.00,1342.54
20010122,0.000250,11790546700.00,1342.90
20010123,0.013191,11946180000.00,1360.40
20010124,0.002976,11981574000.00,1364.30
20010125,-0.005012,11921417800.00,1357.51
20010126,-0.001704,11902528400.00,1354.95
20010129,0.006798,11982725200.00,1364.17
20010130,0.007068,12074102400.00,1373.73
20010131,-0.005587,12014544500.00,1366.01
20010201,0.005626,12085663800.00,1373.47
20010202,-0.017533,11874411300.00,1349.47
20010205,0.003487,11915632900.00,1354.31
20010206,-0.001383,11898560900.00,1352.26
20010207,-0.008208,11797158300.00,1340.89
20010208,-0.006215,11720783100.00,1332.53
20010209,-0.013722,11559619000.00,1314.76
20010212,0.012105,11702997500.00,1330.31
20010213,-0.008527,11602326300.00,1318.80
20010214,-0.001943,11592726800.00,1315.92
20010215,0.008388,11692045900.00,1326.61
20010216,-0.019003,11469771500.00,1301.53
20010220,-0.017329,11271180500.00,1278.94
20010221,-0.018551,11061426200.00,1255.27
20010222,-0.002012,11038798500.00,1252.82
20010223,-0.005536,10977465600.00,1245.86
20010226,0.017562,11169432000.00,1267.65
20010227,-0.007641,11065378300.00,1257.94
20010228,-0.013917,10939528400.00,1239.94
20010301,0.001041,10957039600.00,1241.23
20010302,-0.005929,10892051600.00,1234.18
20010305,0.006105,10956905800.00,1241.41
20010306,0.010168,11068126500.00,1253.80
20010307,0.006646,11139513600.00,1261.89
20010308,0.002230,11164048700.00,1264.74
20010309,-0.025011,10884772000.00,1233.42
20010312,-0.043332,10413074000.00,1180.16
20010313,0.015480,10571993800.00,1197.66
20010314,-0.025915,10297884700.00,1166.71
20010315,0.005693,10356372800.00,1173.56
20010316,-0.019575,10153697000.00,1150.53
20010319,0.017710,10333344500.00,1170.81
20010320,-0.024259,10082707700.00,1142.62
20010321,-0.017817,9902672210.00,1122.14
20010322,-0.003781,9865053770.00,1117.58
20010323,0.019876,10061709300.00,1139.83
20010326,0.011112,10173510500.00,1152.69
20010327,0.025461,10432533600.00,1182.17
20010328,-0.024266,10178381600.00,1153.29
20010329,-0.004697,10130473000.00,1147.95
20010330,0.010810,10251553800.00,1160.33
20010402,-0.012619,10130070000.00,1145.87
20010403,-0.034401,9788838070.00,1106.46
20010404,-0.002850,9759024380.00,1103.25
20010405,0.043928,10187585400.00,1151.44
20010406,-0.020124,9980170260.00,1128.43
20010409,0.007990,10059898300.00,1137.59
20010410,0.027424,10334551200.00,1168.38
20010411,-0.002032,10313430200.00,1165.89
20010412,0.015173,10471820100.00,1183.50
20010416,-0.003394,10436276200.00,1179.68
20010417,0.010463,10545470100.00,1191.81
20010418,0.039393,10960283000.00,1238.16
20010419,0.012893,11101473100.00,1253.70
20010420,-0.008665,11005252000.00,1242.98
20010423,-0.015198,10838162200.00,1224.36
20010424,-0.012301,10703344500.00,1209.47
20010425,0.015993,10874395400.00,1228.75
20010426,0.004864,10926306000.00,1234.52
20010427,0.015063,11091307900.00,1253.05
20010430,-0.002827,11089346400.00,1249.46
20010501,0.013680,11241011900.00,1266.44
20010502,0.000995,11251191600.00,1267.43
20010503,-0.014686,11084649500.00,1248.58
20010504,0.014492,11254219800.00,1266.61
20010507,-0.002508,11225714500.00,1263.51
20010508,-0.001616,11206655800.00,1261.20
20010509,-0.004568,11154087700.00,1255.54
20010510,-0.000072,11151692100.00,1255.18
20010511,-0.007488,11067206900.00,1245.67
20010514,0.002760,11105282600.00,1248.92
20010515,0.000335,11109360400.00,1249.44
20010516,0.028754,11427021400.00,1284.99
20010517,0.002819,11459132000.00,1288.49
20010518,0.002578,11487509100.00,1291.96
20010521,0.016336,11675173400.00,1312.83
20010522,-0.002543,11645438600.00,1309.38
20010523,-0.015468,11464877500.00,1289.05
20010524,0.003250,11501967300.00,1293.17
20010525,-0.011901,11365230700.00,1277.89
20010529,-0.007846,11275381900.00,1267.93
20010530,-0.015481,11098127500.00,1248.08
20010531,0.006323,11160443700.00,1255.82
20010601,0.003923,11204212200.00,1260.67
20010604,0.005016,11255888500.00,1267.11
20010605,0.013073,11402935800.00,1283.57
20010606,-0.010253,11284726900.00,1270.03
20010607,0.005412,11345521000.00,1276.96
20010608,-0.009416,11237015900.00,1264.96
20010611,-0.008444,11142066100.00,1254.39
20010612,0.001065,11154725500.00,1255.85
20010613,-0.011144,11027833000.00,1241.60
20010614,-0.017572,10833884800.00,1219.87
20010615,-0.004627,10783733600.00,1214.36
20010618,-0.004739,10732400400.00,1208.43
20010619,0.003493,10769796400.00,1212.58
20010620,0.008745,10863555200.00,1223.14
20010621,0.011599,10989330100.00,1237.04
20010622,-0.009653,10883229300.00,1225.35
20010625,-0.005565,10829450800.00,1218.60
20010626,-0.001503,10813177100.00,1216.76
20010627,-0.004428,10763920900.00,1211.07
20010628,0.012857,10911444400.00,1226.20
20010629,-0.001906,10894556800.00,1224.42
20010702,0.010258,11006384400.00,1236.71
20010703,-0.001440,10988712500.00,1234.45
20010705,-0.012378,10850567000.00,1219.24
20010706,-0.023329,10595203900.00,1190.59
20010709,0.006846,10687750600.00,1198.78
20010710,-0.014177,10535699700.00,1181.52
20010711,-0.001062,10523987200.00,1180.18
20010712,0.023841,10774795000.00,1208.14
20010713,0.006271,10842278000.00,1215.68
20010716,-0.010901,10724074800.00,1202.45
20010717,0.010105,10832446400.00,1214.44
20010718,-0.005220,10775104300.00,1207.71
20010719,0.005874,10838359400.00,1215.02
20010720,-0.003578,10799579000.00,1210.85
20010723,-0.016416,10622297400.00,1191.03
20010724,-0.016269,10449379000.00,1171.65
20010725,0.015906,10615617000.00,1190.49
20010726,0.010376,10725566400.00,1202.93
20010727,0.002480,10751676100.00,1205.82
20010730,-0.001052,10739960500.00,1204.52
20010731,0.005557,10796170700.00,1211.23
20010801,0.003961,10838300200.00,1215.93
20010802,0.004196,10882626500.00,1220.75
20010803,-0.004970,10836249100.00,1214.35
20010806,-0.011432,10712998100.00,1200.48
20010807,0.003412,10747889000.00,1204.40
20010808,-0.017197,10561561800.00,1183.53
20010809,0.000115,10560593400.00,1183.43
20010810,0.005657,10621297800.00,1190.16
20010813,0.000993,10630738300.00,1191.29
20010814,-0.003823,10589808000.00,1186.73
20010815,-0.007176,10511763400.00,1178.02
20010816,0.003016,10543112800.00,1181.66
20010817,-0.016517,10368356400.00,1161.97
20010820,0.008191,10452986400.00,1171.41
20010821,-0.012215,10325283600.00,1157.26
20010822,0.007032,10397089500.00,1165.31
20010823,-0.002899,10366802800.00,1162.09
20010824,0.019594,10569753800.00,1184.93
20010827,-0.004758,10519433300.00,1179.21
20010828,-0.015032,10361179600.00,1161.51
20010829,-0.011160,10244522600.00,1148.60
20010830,-0.016924,10081346800.00,1129.03
20010831,0.004151,10134138100.00,1133.58
20010904,-0.000583,10128095300.00,1132.94
20010905,-0.000843,10117499900.00,1131.74
20010906,-0.022362,9890884820.00,1106.40
20010907,-0.018559,9707206940.00,1085.78
20010910,0.006272,9769212820.00,1092.54
20010917,-0.048809,9289527300.00,1038.77
20010918,-0.005685,9236617180.00,1032.74
20010919,-0.015842,9089791150.00,1016.10
20010920,-0.030608,8811465540.00,984.54
20010921,-0.019294,8650959180.00,965.80
20010924,0.039013,8988448820.00,1003.45
20010925,0.008676,9066282420.00,1012.27
20010926,-0.004796,9019867110.00,1007.04
20010927,0.011205,9120791740.00,1018.61
20010928,0.021785,9316520260.00,1040.94
20011001,-0.002042,9297487970.00,1038.55
20011002,0.012118,9410151770.00,1051.33
20011003,0.020305,9599390760.00,1072.28
20011004,-0.002687,9573543950.00,1069.63
20011005,0.001936,9589884470.00,1071.38
20011008,-0.008232,9515902760.00,1062.44
20011009,-0.005335,9464599250.00,1056.75
20011010,0.022807,9696730660.00,1080.99
20011011,0.015018,9841761320.00,1097.43
20011012,-0.005068,9791824840.00,1091.65
20011015,-0.001281,9779265430.00,1089.98
20011016,0.007021,9847906110.00,1097.54
20011017,-0.018789,9662218370.00,1077.09
20011018,-0.007369,9590783990.00,1068.61
20011019,0.004644,9635322020.00,1073.48
20011022,0.015344,9783167370.00,1089.90
20011023,-0.004935,9734889810.00,1084.78
20011024,0.000428,9738940970.00,1085.20
20011025,0.013861,9873908520.00,1100.09
20011026,0.003997,9913271670.00,1104.61
20011029,-0.023652,9678045370.00,1078.30
20011030,-0.017126,9511820450.00,1059.79
20011031,0.000007,9520542380.00,1059.78
20011101,0.023063,9738987710.00,1084.10
20011102,0.003038,9768385400.00,1087.20
20011105,0.014451,9909300740.00,1102.84
20011106,0.014678,10054732400.00,1118.86
20011107,-0.002384,10027388900.00,1115.80
20011108,0.002338,10050316400.00,1118.54
20011109,0.001478,10065023700.00,1120.31
20011112,-0.001631,10048609700.00,1118.33
20011113,0.018696,10234950900.00,1139.09
20011114,0.002472,10257813000.00,1141.21
20011115,0.001131,10269363100.00,1142.24
20011116,-0.003265,10234508700.00,1138.65
20011119,0.010845,10345395100.00,1151.06
20011120,-0.007236,10270100700.00,1142.66
20011121,-0.004852,10219981800.00,1137.03
20011123,0.011676,10340926100.00,1150.34
20011126,0.006317,10406201400.00,1157.42
20011127,-0.006856,10334729300.00,1149.50
20011128,-0.018019,10146643300.00,1128.52
20011129,0.010498,10252197500.00,1140.20
20011130,-0.000663,10243197700.00,1139.45
20011203,-0.008463,10163377500.00,1129.90
20011204,0.013202,10297675200.00,1144.80
20011205,0.022692,10527800600.00,1170.35
20011206,-0.002598,10500067700.00,1167.10
20011207,-0.007555,10425630100.00,1158.31
20011210,-0.015739,10261383600.00,1139.93
20011211,-0.002868,10231948400.00,1136.76
20011212,0.000496,10235405300.00,1137.07
20011213,-0.015540,10065852100.00,1119.38
20011214,0.003273,10111080100.00,1123.09
20011217,0.010135,10217440900.00,1134.36
20011218,0.007712,10296044100.00,1142.92
20011219,0.005992,10357237500.00,1149.56
20011220,-0.008188,10271017500.00,1139.93
20011221,0.004232,10314419300.00,1144.89
20011224,-0.000286,10311441300.00,1144.65
20011226,0.004117,10353855200.00,1149.37
20011227,0.006945,10422595700.00,1157.13
20011228,0.003304,10456464600.00,1161.02
20011231,-0.011112,10348785900.00,1148.08
20020102,0.005897,10411508900.00,1154.67
20020103,0.009302,10508215400.00,1165.27
20020104,0.006248,10573878400.00,1172.51
20020107,-0.006477,10505341500.00,1164.89
20020108,-0.003317,10467732500.00,1160.71
20020109,-0.004710,10417951900.00,1155.14
20020110,0.001231,10430582500.00,1156.55
20020111,-0.009368,10333941000.00,1145.60
20020114,-0.006209,10269775100.00,1138.41
20020115,0.006759,10339171600.00,1146.19
20020116,-0.016412,10168653000.00,1127.57
20020117,0.010413,10279219100.00,1138.88
20020118,-0.009908,10177348100.00,1127.58
20020122,-0.007226,10103803000.00,1119.31
20020123,0.007627,10180756800.00,1128.18
20020124,0.003444,10215809600.00,1132.15
20020125,0.001022,10226713400.00,1133.28
20020128,-0.000210,10224392500.00,1133.06
20020129,-0.028604,9931176200.00,1100.64
20020130,0.011895,10057920800.00,1113.57
20020131,0.015062,10210368200.00,1130.20
20020201,-0.007371,10136720700.00,1122.20
20020204,-0.024551,9887762020.00,1094.44
20020205,-0.003882,9849069620.00,1090.02
20020206,-0.006016,9788763870.00,1083.51
20020207,-0.002897,9758440780.00,1080.17
20020208,0.014955,9904366840.00,1096.22
20020211,0.014354,10046348100.00,1111.94
20020212,-0.003956,10006730100.00,1107.50
20020213,0.010340,10106788300.00,1118.51
20020214,-0.001707,10088793400.00,1116.48
20020215,-0.011077,9976831280.00,1104.18
20020219,-0.018810,9788868510.00,1083.34
20020220,0.013757,9922863460.00,1097.98
20020221,-0.015566,9768184000.00,1080.95
20020222,0.007934,9845587060.00,1089.84
20020225,0.018069,10023452500.00,1109.43
20020226,0.000002,10022624600.00,1109.38
20020227,0.000890,10027476200.00,1109.89
20020228,-0.002858,10004219400.00,1106.73
20020301,0.022751,10231777000.00,1131.78
20020304,0.019576,10431818900.00,1153.84
20020305,-0.006701,10361869200.00,1146.14
20020306,0.014598,10511051600.00,1162.77
20020307,-0.004533,10463029100.00,1157.54
20020308,0.005946,10525243600.00,1164.31
20020311,0.003259,10559627200.00,1168.26
20020312,-0.002261,10535540600.00,1165.58
20020313,-0.009669,10431029500.00,1154.09
20020314,-0.000854,10422031800.00,1153.04
